Store,CardID,EAN,Category,MedType,SW2Key,Revenue,RevenueInc.,Qty,TransactionType,BookingDate
2,97820077399,9994,4,32,22,169.09,169.09,7.0,1,2018-06-18
6,59681386599,9990,2,38,24,46.01,46.01,3.0,1,2018-06-18
5,94365889499,9988,2,38,24,41.88,41.88,1.0,1,2018-06-18
4,79903631099,9998,5,32,22,38.16,37.16,1.0,1,2018-06-19
9,14374117099,9986,1,34,22,18.26,18.26,1.0,1,2018-06-19
7,84237647199,9987,2,38,24,34.5,34.5,1.0,1,2018-06-19
6,59681386599,10000,5,32,22,46.5,45.5,1.0,1,2018-06-21
4,65664932099,9987,2,38,24,34.5,34.5,1.0,1,2018-06-22
1,48437596099,9987,2,38,24,34.5,34.5,1.0,1,2018-06-22
5,38483897399,9994,4,32,22,169.09,169.09,7.0,1,2018-06-23
8,51316220799,9993,4,32,22,31.94,31.94,1.0,1,2018-06-24
8,47209937199,9988,2,38,24,41.88,41.88,1.0,1,2018-06-24
3,11216669699,9997,4,32,22,57.76,57.76,1.0,1,2018-06-24
1,44777928599,9996,4,32,22,54.4,54.4,1.0,1,2018-06-24
5,73276427999,9989,2,38,24,56.46,56.46,1.0,1,2018-06-25
7,59681386599,9994,4,32,22,24.16,24.16,1.0,1,2018-06-25
7,16961933299,9997,4,32,22,57.76,57.76,1.0,1,2018-06-26
8,47209937199,9993,4,32,22,31.94,31.94,1.0,1,2018-06-26
4,44317763699,9985,1,34,22,39.42,39.42,1.0,1,2018-06-27
8,14374117099,9995,4,32,22,45.49,45.49,1.0,1,2018-06-28
8,73276427999,9992,3,34,22,36.41,34.41,1.0,1,2018-06-28
6,47209937199,9999,5,32,22,25.91,25.91,1.0,1,2018-06-28
3,62999140399,9994,4,32,22,24.16,24.16,1.0,1,2018-06-28
8,84237647199,9992,3,34,22,36.41,34.41,1.0,1,2018-06-28
6,78973681999,9986,1,34,22,18.26,18.26,1.0,1,2018-06-29
4,13930565999,9991,2,38,24,28.54,28.54,1.0,1,2018-06-29
6,11216669699,10000,5,32,22,46.5,45.5,1.0,1,2018-06-30
6,6233952299,9993,4,32,22,31.94,31.94,1.0,1,2018-07-01
1,66427326499,9993,4,32,22,31.94,31.94,1.0,1,2018-07-01
10,94365889499,9995,4,32,22,45.49,45.49,1.0,1,2018-07-02
6,91589091699,9994,4,32,22,48.31,48.31,2.0,1,2018-07-02
10,1486109099,10000,5,32,22,46.5,45.5,1.0,1,2018-07-02
1,40606096099,9986,1,34,22,18.26,18.26,1.0,1,2018-07-03
3,44311294199,9985,1,34,22,39.42,39.42,1.0,1,2018-07-03
5,1486109099,9993,4,32,22,31.94,31.94,1.0,1,2018-07-03
3,91589091699,9993,4,32,22,31.94,31.94,1.0,1,2018-07-03
7,88367561299,9986,1,34,22,127.85,127.85,7.0,1,2018-07-05
8,85973721499,9985,1,34,22,39.42,39.42,1.0,1,2018-07-05
3,71582711699,9994,4,32,22,24.16,24.16,1.0,1,2018-07-05
2,8694598599,9997,4,32,22,115.51,115.51,2.0,1,2018-07-06
5,40804109399,9998,5,32,22,152.64,148.64,4.0,1,2018-07-06
7,48219264099,9998,5,32,22,38.16,37.16,1.0,1,2018-07-06
8,25929476999,9993,4,32,22,31.94,31.94,1.0,1,2018-07-07
4,84237647199,9998,5,32,22,38.16,37.16,1.0,1,2018-07-07
1,32819586299,9995,4,32,22,318.44,318.44,7.0,1,2018-07-09
1,11216669699,9986,1,34,22,18.26,18.26,1.0,1,2018-07-09
5,78728477699,9998,5,32,22,152.64,148.64,4.0,1,2018-07-10
8,22976009399,9998,5,32,22,38.16,37.16,1.0,1,2018-07-10
4,11216669699,9988,2,38,24,41.88,41.88,1.0,1,2018-07-10
6,6233952299,9993,4,32,22,31.94,31.94,1.0,1,2018-07-11
4,47209937199,9986,1,34,22,36.53,36.53,2.0,1,2018-07-11
9,96338712999,9996,4,32,22,54.4,54.4,1.0,1,2018-07-11
4,1486109099,9996,4,32,22,54.4,54.4,1.0,1,2018-07-11
2,75304280399,9999,5,32,22,181.36,181.36,7.0,1,2018-07-12
5,28342384899,10000,5,32,22,46.5,45.5,1.0,3,2018-07-12
9,14379876899,9998,5,32,22,38.16,37.16,1.0,1,2018-07-12
9,58994904699,9997,4,32,22,57.76,57.76,1.0,1,2018-07-13
6,66736159399,10000,5,32,22,46.5,45.5,1.0,1,2018-07-13
9,44777928599,9989,2,38,24,56.46,56.46,1.0,1,2018-07-14
4,79903631099,9994,4,32,22,24.16,24.16,1.0,1,2018-07-14
6,59681386599,10000,5,32,22,46.5,45.5,1.0,1,2018-07-14
1,58929958299,9989,2,38,24,56.46,56.46,1.0,1,2018-07-14
10,43966876099,9995,4,32,22,45.49,45.49,1.0,1,2018-07-15
9,44777928599,9989,2,38,24,56.46,56.46,1.0,1,2018-07-15
10,14374117099,9996,4,32,22,54.4,54.4,1.0,1,2018-07-16
1,62999140399,9991,2,38,24,28.54,28.54,1.0,1,2018-07-16
2,96338712999,9993,4,32,22,31.94,31.94,1.0,1,2018-07-16
1,97820077399,9998,5,32,22,38.16,37.16,1.0,1,2018-07-18
2,55827754899,9994,4,32,22,24.16,24.16,1.0,1,2018-07-18
9,6233952299,9987,2,38,24,34.5,34.5,1.0,1,2018-07-19
4,71548768099,9990,2,38,24,15.34,15.34,1.0,1,2018-07-20
1,71548768099,9986,1,34,22,18.26,18.26,1.0,1,2018-07-20
7,59681386599,9989,2,38,24,225.84,225.84,4.0,1,2018-07-21
5,66812863699,9987,2,38,24,34.5,34.5,1.0,1,2018-07-21
5,75304280399,9993,4,32,22,31.94,31.94,1.0,1,2018-07-22
2,43966876099,9991,2,38,24,85.61,85.61,3.0,1,2018-07-23
4,32819586299,9994,4,32,22,48.31,48.31,2.0,1,2018-07-24
3,11216669699,9998,5,32,22,38.16,37.16,1.0,3,2018-07-25
6,22976009399,9995,4,32,22,45.49,45.49,1.0,1,2018-07-25
1,66427326499,9990,2,38,24,15.34,15.34,1.0,1,2018-07-26
4,47209937199,9992,3,34,22,254.86,240.86,7.0,1,2018-07-26
5,26506134899,9989,2,38,24,56.46,56.46,1.0,1,2018-07-26
7,9502970899,9992,3,34,22,254.86,240.86,7.0,1,2018-07-28
7,78973681999,10000,5,32,22,186.0,182.0,4.0,1,2018-07-28
2,40804109399,9987,2,38,24,34.5,34.5,1.0,1,2018-07-30
8,44311294199,9991,2,38,24,114.14,114.14,4.0,1,2018-07-30
5,59681386599,9993,4,32,22,31.94,31.94,1.0,1,2018-07-31
9,26496615699,9987,2,38,24,34.5,34.5,1.0,1,2017-10-02
3,91902775799,9989,2,38,24,56.46,56.46,1.0,1,2017-10-02
9,65801188599,9999,5,32,22,25.91,25.91,1.0,1,2017-10-03
1,44317763699,9994,4,32,22,24.16,24.16,1.0,1,2017-10-03
2,49492115699,9986,1,34,22,54.79,54.79,3.0,1,2017-10-04
6,13930565999,9985,1,34,22,39.42,39.42,1.0,1,2017-10-04
3,27924459899,9986,1,34,22,18.26,18.26,1.0,1,2017-10-05
10,79903631099,9988,2,38,24,167.52,167.52,4.0,1,2017-10-05
9,71582711699,9990,2,38,24,107.35,107.35,7.0,1,2017-10-06
5,49492115699,9991,2,38,24,28.54,28.54,1.0,1,2017-10-06
7,76954778599,9999,5,32,22,25.91,25.91,1.0,1,2017-10-08
10,98553018699,9996,4,32,22,54.4,54.4,1.0,1,2017-10-08
10,27924459899,10000,5,32,22,46.5,45.5,1.0,1,2017-10-09
8,6871626099,9991,2,38,24,28.54,28.54,1.0,1,2017-10-09
9,75951562599,9993,4,32,22,31.94,31.94,1.0,1,2017-10-09
6,32800870099,9989,2,38,24,169.38,169.38,3.0,1,2017-10-10
1,55827754899,9986,1,34,22,127.85,127.85,7.0,1,2017-10-10
1,75951562599,9994,4,32,22,24.16,24.16,1.0,1,2017-10-11
4,40606096099,9999,5,32,22,77.72,77.72,3.0,1,2017-10-11
6,22976009399,9994,4,32,22,24.16,24.16,1.0,1,2017-10-11
10,31274556699,9996,4,32,22,54.4,54.4,1.0,1,2017-10-12
8,59681386599,9987,2,38,24,34.5,34.5,1.0,1,2017-10-12
4,44777928599,9985,1,34,22,39.42,39.42,1.0,1,2017-10-14
6,44777928599,9994,4,32,22,24.16,24.16,1.0,1,2017-10-14
3,6233952299,9985,1,34,22,39.42,39.42,1.0,1,2017-10-14
8,31274556699,9996,4,32,22,54.4,54.4,1.0,1,2017-10-14
5,14374117099,10000,5,32,22,46.5,45.5,1.0,1,2017-10-14
10,49492115699,9998,5,32,22,38.16,37.16,1.0,1,2017-10-14
7,11216669699,9991,2,38,24,28.54,28.54,1.0,3,2017-10-15
7,94365889499,9988,2,38,24,41.88,41.88,1.0,1,2017-10-16
6,66427326499,9993,4,32,22,31.94,31.94,1.0,1,2017-10-17
2,71754214299,9987,2,38,24,34.5,34.5,1.0,1,2017-10-18
9,13930565999,9988,2,38,24,41.88,41.88,1.0,1,2017-10-18
1,44311294199,9985,1,34,22,39.42,39.42,1.0,1,2017-10-18
5,96338712999,9994,4,32,22,24.16,24.16,1.0,1,2017-10-18
1,14379876899,10000,5,32,22,46.5,45.5,1.0,1,2017-10-18
3,75951562599,9989,2,38,24,56.46,56.46,1.0,1,2017-10-19
4,44777928599,9997,4,32,22,57.76,57.76,1.0,1,2017-10-19
2,65664932099,9986,1,34,22,127.85,127.85,7.0,1,2017-10-19
7,99470078299,9992,3,34,22,254.86,240.86,7.0,1,2017-10-20
9,97820077399,9998,5,32,22,38.16,37.16,1.0,1,2017-10-20
6,59301418999,9991,2,38,24,28.54,28.54,1.0,3,2017-10-20
5,32819586299,9987,2,38,24,34.5,34.5,1.0,1,2017-10-21
8,26496615699,9987,2,38,24,34.5,34.5,1.0,1,2017-10-22
9,58994904699,9999,5,32,22,181.36,181.36,7.0,1,2017-10-22
6,59301418999,9989,2,38,24,56.46,56.46,1.0,1,2017-10-22
9,72449987899,9989,2,38,24,169.38,169.38,3.0,1,2017-10-22
3,66427326499,9994,4,32,22,24.16,24.16,1.0,1,2017-10-23
10,13930565999,9989,2,38,24,169.38,169.38,3.0,1,2017-10-24
10,26506134899,9988,2,38,24,41.88,41.88,1.0,1,2017-10-25
7,91902775799,9989,2,38,24,56.46,56.46,1.0,1,2017-10-25
6,31274556699,9995,4,32,22,45.49,45.49,1.0,1,2017-10-26
10,32819586299,9992,3,34,22,36.41,34.41,1.0,1,2017-10-27
2,92644824299,9994,4,32,22,24.16,24.16,1.0,1,2017-10-27
6,31274556699,9987,2,38,24,34.5,34.5,1.0,1,2017-10-27
1,44317763699,9988,2,38,24,41.88,41.88,1.0,1,2017-10-28
7,82364801499,9998,5,32,22,152.64,148.64,4.0,1,2017-10-28
1,19302247699,9985,1,34,22,78.84,78.84,2.0,1,2017-10-29
10,71754214299,9997,4,32,22,57.76,57.76,1.0,1,2017-10-29
3,26506134899,9994,4,32,22,24.16,24.16,1.0,1,2017-10-31
5,84237647199,9998,5,32,22,152.64,148.64,4.0,1,2017-10-31
7,94365889499,9987,2,38,24,69.0,69.0,2.0,1,2017-11-01
1,40606096099,9986,1,34,22,18.26,18.26,1.0,1,2017-11-01
5,97820077399,9991,2,38,24,114.14,114.14,4.0,1,2017-11-01
3,11216669699,9995,4,32,22,45.49,45.49,1.0,1,2017-11-03
6,79838582699,9994,4,32,22,24.16,24.16,1.0,1,2017-11-04
4,14379876899,9989,2,38,24,112.92,112.92,2.0,1,2017-11-05
1,32800870099,9985,1,34,22,39.42,39.42,1.0,1,2017-11-05
6,97820077399,9998,5,32,22,38.16,37.16,1.0,1,2017-11-05
1,66812863699,9992,3,34,22,36.41,34.41,1.0,1,2017-11-05
4,69235107099,9992,3,34,22,109.22,103.22,3.0,1,2017-11-07
8,71548768099,9999,5,32,22,25.91,25.91,1.0,1,2017-11-07
10,71548768099,9999,5,32,22,25.91,25.91,1.0,1,2017-11-08
3,66812863699,9999,5,32,22,25.91,25.91,1.0,1,2017-11-08
6,22976009399,9995,4,32,22,45.49,45.49,1.0,1,2017-11-08
6,51316220799,9993,4,32,22,31.94,31.94,1.0,1,2017-11-08
7,88367561299,9999,5,32,22,25.91,25.91,1.0,1,2017-11-08
3,44777928599,9988,2,38,24,41.88,41.88,1.0,1,2017-11-08
2,31274556699,9988,2,38,24,41.88,41.88,1.0,1,2017-11-09
6,9502970899,9996,4,32,22,54.4,54.4,1.0,1,2017-11-10
5,59681386599,9992,3,34,22,36.41,34.41,1.0,1,2017-11-10
10,97820077399,9995,4,32,22,45.49,45.49,1.0,1,2017-11-11
7,59301418999,9989,2,38,24,225.84,225.84,4.0,1,2017-11-11
4,11216669699,9994,4,32,22,24.16,24.16,1.0,1,2017-11-11
1,27924459899,9992,3,34,22,72.82,68.82,2.0,1,2017-11-11
2,59301418999,9999,5,32,22,103.63,103.63,4.0,1,2017-11-11
9,75304280399,9991,2,38,24,28.54,28.54,1.0,1,2017-11-11
1,78728477699,10000,5,32,22,46.5,45.5,1.0,1,2017-11-12
6,28342384899,9994,4,32,22,24.16,24.16,1.0,1,2017-11-12
5,28342384899,9990,2,38,24,15.34,15.34,1.0,1,2017-11-12
5,14379876899,9987,2,38,24,34.5,34.5,1.0,1,2017-11-12
6,31274556699,9993,4,32,22,31.94,31.94,1.0,1,2017-11-12
2,19302247699,9990,2,38,24,15.34,15.34,1.0,1,2017-11-13
1,88367561299,9996,4,32,22,54.4,54.4,1.0,1,2017-11-13
9,32800870099,9991,2,38,24,28.54,28.54,1.0,1,2017-11-13
7,14379876899,9999,5,32,22,25.91,25.91,1.0,1,2017-11-13
5,94365889499,9997,4,32,22,57.76,57.76,1.0,1,2017-11-14
9,49492115699,9989,2,38,24,112.92,112.92,2.0,1,2017-11-15
2,66812863699,9991,2,38,24,28.54,28.54,1.0,1,2017-11-16
3,38483897399,9998,5,32,22,38.16,37.16,1.0,3,2017-11-16
8,62999140399,9989,2,38,24,56.46,56.46,1.0,1,2017-11-16
4,62999140399,9997,4,32,22,231.02,231.02,4.0,1,2017-11-17
2,78973681999,9991,2,38,24,57.07,57.07,2.0,1,2017-11-18
1,66427326499,9998,5,32,22,38.16,37.16,1.0,1,2017-11-19
2,91589091699,9985,1,34,22,157.68,157.68,4.0,1,2017-11-19
4,14379876899,9996,4,32,22,54.4,54.4,1.0,1,2017-11-20
7,49492115699,9989,2,38,24,56.46,56.46,1.0,1,2017-11-21
3,66588777799,9989,2,38,24,56.46,56.46,1.0,1,2017-11-21
7,66427326499,9995,4,32,22,45.49,45.49,1.0,1,2017-11-21
6,78728477699,9995,4,32,22,45.49,45.49,1.0,1,2017-11-22
1,96338712999,9989,2,38,24,56.46,56.46,1.0,1,2017-11-22
5,91902775799,9996,4,32,22,217.58,217.58,4.0,1,2017-11-23
6,71582711699,9990,2,38,24,30.67,30.67,2.0,1,2017-11-24
4,78728477699,9999,5,32,22,25.91,25.91,1.0,1,2017-11-26
9,34759040699,9993,4,32,22,127.78,127.78,4.0,1,2017-11-27
4,14379876899,9998,5,32,22,114.48,111.48,3.0,1,2017-11-28
6,65664932099,10000,5,32,22,46.5,45.5,1.0,1,2017-11-29
2,66736159399,9997,4,32,22,57.76,57.76,1.0,1,2017-11-30
2,66427326499,9997,4,32,22,57.76,57.76,1.0,1,2017-11-30
6,55827754899,10000,5,32,22,46.5,45.5,1.0,1,2017-11-30
3,59681386599,9991,2,38,24,28.54,28.54,1.0,1,2017-11-30
6,66736159399,9997,4,32,22,57.76,57.76,1.0,1,2017-11-30
5,14374117099,9998,5,32,22,38.16,37.16,1.0,1,2017-12-01
6,12250261099,9987,2,38,24,241.5,241.5,7.0,1,2017-12-01
6,78728477699,9985,1,34,22,39.42,39.42,1.0,1,2017-12-02
8,58994904699,9992,3,34,22,36.41,34.41,1.0,1,2017-12-02
3,71548768099,9998,5,32,22,152.64,148.64,4.0,1,2017-12-03
10,99355627099,9986,1,34,22,18.26,18.26,1.0,1,2017-12-03
2,73276427999,9993,4,32,22,31.94,31.94,1.0,1,2017-12-03
9,44777928599,9999,5,32,22,25.91,25.91,1.0,3,2017-12-05
6,62999140399,9997,4,32,22,231.02,231.02,4.0,1,2017-12-05
1,25646559499,9996,4,32,22,54.4,54.4,1.0,1,2017-12-06
4,38483897399,10000,5,32,22,46.5,45.5,1.0,1,2017-12-07
6,79903631099,9985,1,34,22,39.42,39.42,1.0,1,2017-12-07
3,40606096099,9988,2,38,24,41.88,41.88,1.0,1,2017-12-08
8,19302247699,9999,5,32,22,25.91,25.91,1.0,1,2017-12-09
6,78973681999,9993,4,32,22,31.94,31.94,1.0,1,2017-12-10
1,26506134899,9992,3,34,22,36.41,34.41,1.0,1,2017-12-10
4,91902775799,9993,4,32,22,31.94,31.94,1.0,1,2017-12-10
8,92644824299,9987,2,38,24,34.5,34.5,1.0,1,2017-12-11
7,75304280399,9992,3,34,22,36.41,34.41,1.0,1,2017-12-11
6,31274556699,9985,1,34,22,39.42,39.42,1.0,1,2017-12-12
3,13930565999,9988,2,38,24,41.88,41.88,1.0,1,2017-12-12
4,26506134899,9989,2,38,24,56.46,56.46,1.0,1,2017-12-13
1,44317763699,9997,4,32,22,57.76,57.76,1.0,1,2017-12-14
9,72449987899,9999,5,32,22,25.91,25.91,1.0,1,2017-12-15
1,84237647199,10000,5,32,22,46.5,45.5,1.0,1,2017-12-16
10,59681386599,10000,5,32,22,46.5,45.5,1.0,1,2017-12-16
2,66588777799,9990,2,38,24,15.34,15.34,1.0,1,2017-12-17
9,75304280399,9989,2,38,24,56.46,56.46,1.0,1,2017-12-19
3,71582711699,9992,3,34,22,109.22,103.22,3.0,1,2017-12-19
3,62999140399,9996,4,32,22,54.4,54.4,1.0,1,2017-12-21
3,82364801499,9998,5,32,22,38.16,37.16,1.0,1,2017-12-21
6,1486109099,9985,1,34,22,39.42,39.42,1.0,1,2017-12-23
8,14379876899,9998,5,32,22,38.16,37.16,1.0,1,2017-12-23
5,32800870099,9996,4,32,22,54.4,54.4,1.0,1,2017-12-23
3,51316220799,9986,1,34,22,18.26,18.26,1.0,1,2017-12-24
1,22976009399,9989,2,38,24,56.46,56.46,1.0,1,2017-12-24
6,40804109399,9987,2,38,24,138.0,138.0,4.0,1,2017-12-25
4,22976009399,9987,2,38,24,69.0,69.0,2.0,1,2017-12-26
3,6233952299,9999,5,32,22,25.91,25.91,1.0,1,2017-12-26
5,14374117099,9992,3,34,22,36.41,34.41,1.0,1,2017-12-27
2,78728477699,9998,5,32,22,38.16,37.16,1.0,1,2017-12-27
5,32800870099,9985,1,34,22,39.42,39.42,1.0,1,2017-12-27
1,44317763699,9989,2,38,24,56.46,56.46,1.0,1,2017-12-30
4,85567458499,9986,1,34,22,18.26,18.26,1.0,1,2017-12-30
10,66588777799,9987,2,38,24,34.5,34.5,1.0,1,2017-12-30
2,96338712999,9999,5,32,22,25.91,25.91,1.0,1,2017-12-30
8,9502970899,9988,2,38,24,41.88,41.88,1.0,1,2017-12-30
10,79838582699,9990,2,38,24,15.34,15.34,1.0,1,2017-12-31
4,1486109099,9992,3,34,22,36.41,34.41,1.0,1,2017-12-31
6,91589091699,9989,2,38,24,56.46,56.46,1.0,1,2017-12-31
7,72449987899,9993,4,32,22,31.94,31.94,1.0,1,2017-09-28
5,27924459899,10000,5,32,22,46.5,45.5,1.0,1,2017-09-30
6,6233952299,9995,4,32,22,45.49,45.49,1.0,1,2017-09-30
7,62999140399,9995,4,32,22,45.49,45.49,1.0,1,2017-09-30
1,9502970899,9997,4,32,22,57.76,57.76,1.0,1,2017-09-30
7,58929958299,9995,4,32,22,181.97,181.97,4.0,1,2017-09-30
6,58994904699,9985,1,34,22,39.42,39.42,1.0,1,2017-05-01
4,65801188599,9988,2,38,24,41.88,41.88,1.0,1,2017-05-01
1,48219264099,9999,5,32,22,181.36,181.36,7.0,1,2017-05-01
10,31274556699,9991,2,38,24,28.54,28.54,1.0,1,2017-05-03
4,27924459899,9994,4,32,22,96.62,96.62,4.0,1,2017-05-03
4,49492115699,9995,4,32,22,45.49,45.49,1.0,1,2017-05-03
9,9502970899,9985,1,34,22,39.42,39.42,1.0,1,2017-05-03
2,12250261099,9989,2,38,24,56.46,56.46,1.0,1,2017-05-04
8,82364801499,9991,2,38,24,28.54,28.54,1.0,1,2017-05-04
2,79903631099,9999,5,32,22,77.72,77.72,3.0,1,2017-05-05
4,66736159399,10000,5,32,22,46.5,45.5,1.0,1,2017-05-05
10,94365889499,9987,2,38,24,34.5,34.5,1.0,1,2017-05-06
8,32800870099,9996,4,32,22,163.19,163.19,3.0,1,2017-05-06
4,71754214299,9998,5,32,22,38.16,37.16,1.0,1,2017-05-07
9,44777928599,9987,2,38,24,34.5,34.5,1.0,1,2017-05-07
2,99355627099,9995,4,32,22,45.49,45.49,1.0,1,2017-05-07
9,58994904699,9998,5,32,22,38.16,37.16,1.0,1,2017-05-07
1,1486109099,9985,1,34,22,39.42,39.42,1.0,1,2017-05-07
3,34759040699,9985,1,34,22,39.42,39.42,1.0,1,2017-05-08
1,71548768099,9991,2,38,24,85.61,85.61,3.0,1,2017-05-08
8,66812863699,9990,2,38,24,15.34,15.34,1.0,1,2017-05-08
2,22976009399,9993,4,32,22,31.94,31.94,1.0,1,2017-05-09
10,19302247699,9992,3,34,22,109.22,103.22,3.0,1,2017-05-09
4,8694598599,9994,4,32,22,24.16,24.16,1.0,3,2017-05-09
1,66812863699,9994,4,32,22,24.16,24.16,1.0,1,2017-05-09
6,14374117099,9985,1,34,22,118.26,118.26,3.0,1,2017-05-10
9,14374117099,9992,3,34,22,36.41,34.41,1.0,1,2017-05-10
6,26496615699,9988,2,38,24,41.88,41.88,1.0,1,2017-05-10
9,71548768099,9995,4,32,22,136.48,136.48,3.0,1,2017-05-10
4,71754214299,9996,4,32,22,217.58,217.58,4.0,1,2017-05-11
4,71582711699,9987,2,38,24,34.5,34.5,1.0,1,2017-05-11
9,26506134899,9987,2,38,24,34.5,34.5,1.0,1,2017-05-11
4,78973681999,9986,1,34,22,18.26,18.26,1.0,1,2017-05-12
2,13930565999,9986,1,34,22,18.26,18.26,1.0,1,2017-05-12
8,9502970899,9987,2,38,24,34.5,34.5,1.0,1,2017-05-12
4,44317763699,9993,4,32,22,31.94,31.94,1.0,1,2017-05-12
1,12250261099,9998,5,32,22,38.16,37.16,1.0,1,2017-05-13
9,48219264099,9995,4,32,22,45.49,45.49,1.0,1,2017-05-14
9,58994904699,9985,1,34,22,39.42,39.42,1.0,1,2017-05-14
9,49492115699,9997,4,32,22,57.76,57.76,1.0,1,2017-05-15
4,59681386599,9992,3,34,22,145.63,137.63,4.0,1,2017-05-15
1,38483897399,9989,2,38,24,56.46,56.46,1.0,1,2017-05-15
5,85567458499,9993,4,32,22,31.94,31.94,1.0,1,2017-05-15
5,88367561299,9990,2,38,24,15.34,15.34,1.0,3,2017-05-17
5,65664932099,9986,1,34,22,18.26,18.26,1.0,1,2017-05-19
4,14374117099,9998,5,32,22,267.12,260.12,7.0,1,2017-05-20
1,12250261099,9994,4,32,22,24.16,24.16,1.0,1,2017-05-20
2,13930565999,9995,4,32,22,45.49,45.49,1.0,1,2017-05-20
6,49492115699,9999,5,32,22,25.91,25.91,1.0,3,2017-05-21
7,65664932099,9994,4,32,22,24.16,24.16,1.0,1,2017-05-21
10,22976009399,9986,1,34,22,18.26,18.26,1.0,1,2017-05-21
4,71754214299,9995,4,32,22,45.49,45.49,1.0,1,2017-05-22
5,28342384899,9998,5,32,22,38.16,37.16,1.0,1,2017-05-23
1,71548768099,9994,4,32,22,24.16,24.16,1.0,1,2017-05-24
8,51316220799,9999,5,32,22,25.91,25.91,1.0,1,2017-05-24
9,14379876899,9990,2,38,24,15.34,15.34,1.0,3,2017-05-24
1,26506134899,9998,5,32,22,38.16,37.16,1.0,1,2017-05-25
3,25929476999,9992,3,34,22,36.41,34.41,1.0,1,2017-05-25
4,6233952299,9997,4,32,22,57.76,57.76,1.0,1,2017-05-26
6,79903631099,9998,5,32,22,152.64,148.64,4.0,1,2017-05-27
7,71548768099,9987,2,38,24,34.5,34.5,1.0,1,2017-05-27
3,49492115699,9995,4,32,22,45.49,45.49,1.0,1,2017-05-27
9,55827754899,9991,2,38,24,28.54,28.54,1.0,3,2017-05-28
5,6233952299,9987,2,38,24,34.5,34.5,1.0,1,2017-05-28
9,14379876899,9988,2,38,24,41.88,41.88,1.0,1,2017-05-29
8,8694598599,9985,1,34,22,39.42,39.42,1.0,1,2017-05-29
9,65801188599,9996,4,32,22,54.4,54.4,1.0,1,2017-05-30
6,62999140399,9990,2,38,24,15.34,15.34,1.0,1,2017-05-30
2,25646559499,9986,1,34,22,18.26,18.26,1.0,1,2017-05-31
2,13930565999,9994,4,32,22,24.16,24.16,1.0,1,2017-05-31
9,84237647199,9991,2,38,24,28.54,28.54,1.0,1,2017-06-01
1,16961933299,10000,5,32,22,46.5,45.5,1.0,1,2017-06-02
1,92644824299,9991,2,38,24,28.54,28.54,1.0,1,2017-06-02
9,47209937199,9993,4,32,22,31.94,31.94,1.0,1,2017-06-02
1,65801188599,9999,5,32,22,25.91,25.91,1.0,1,2017-06-03
5,94365889499,9999,5,32,22,25.91,25.91,1.0,1,2017-06-03
4,84237647199,9989,2,38,24,56.46,56.46,1.0,1,2017-06-03
5,13930565999,10000,5,32,22,46.5,45.5,1.0,1,2017-06-03
3,22976009399,9997,4,32,22,57.76,57.76,1.0,1,2017-06-03
9,47209937199,9991,2,38,24,28.54,28.54,1.0,3,2017-06-04
1,66588777799,9997,4,32,22,57.76,57.76,1.0,1,2017-06-04
9,58929958299,9989,2,38,24,56.46,56.46,1.0,1,2017-06-05
9,99470078299,9996,4,32,22,54.4,54.4,1.0,1,2017-06-05
4,84237647199,9999,5,32,22,25.91,25.91,1.0,1,2017-06-05
4,22976009399,9985,1,34,22,39.42,39.42,1.0,1,2017-06-05
5,88367561299,9987,2,38,24,34.5,34.5,1.0,1,2017-06-06
2,79903631099,9988,2,38,24,41.88,41.88,1.0,1,2017-06-06
8,38483897399,9986,1,34,22,18.26,18.26,1.0,1,2017-06-07
4,26496615699,9995,4,32,22,136.48,136.48,3.0,3,2017-06-07
4,71548768099,9989,2,38,24,56.46,56.46,1.0,1,2017-06-07
3,59681386599,9997,4,32,22,115.51,115.51,2.0,1,2017-06-08
6,94365889499,9989,2,38,24,56.46,56.46,1.0,3,2017-06-08
10,32800870099,9989,2,38,24,56.46,56.46,1.0,1,2017-06-09
5,66736159399,9995,4,32,22,45.49,45.49,1.0,1,2017-06-10
8,75951562599,9986,1,34,22,18.26,18.26,1.0,1,2017-06-10
7,71582711699,9990,2,38,24,15.34,15.34,1.0,1,2017-06-10
4,49492115699,9989,2,38,24,169.38,169.38,3.0,1,2017-06-10
7,26506134899,9986,1,34,22,18.26,18.26,1.0,3,2017-06-11
7,71548768099,9999,5,32,22,25.91,25.91,1.0,1,2017-06-11
4,71548768099,9986,1,34,22,18.26,18.26,1.0,1,2017-06-11
10,99470078299,9991,2,38,24,28.54,28.54,1.0,1,2017-06-13
9,78973681999,9987,2,38,24,34.5,34.5,1.0,1,2017-06-13
8,88367561299,9991,2,38,24,28.54,28.54,1.0,1,2017-06-14
4,44777928599,9991,2,38,24,28.54,28.54,1.0,1,2017-06-14
3,1486109099,9988,2,38,24,41.88,41.88,1.0,1,2017-06-14
6,14374117099,9989,2,38,24,56.46,56.46,1.0,1,2017-06-14
5,51316220799,9986,1,34,22,18.26,18.26,1.0,1,2017-06-16
5,22976009399,9992,3,34,22,36.41,34.41,1.0,1,2017-06-17
2,59301418999,9994,4,32,22,24.16,24.16,1.0,1,2017-06-18
4,91902775799,9999,5,32,22,25.91,25.91,1.0,1,2017-06-18
2,51316220799,9987,2,38,24,34.5,34.5,1.0,1,2017-06-19
